Order_ID,Product_Name,Category,Order_Quantity,Weight_kg,Shipping_Cost,Region,Country,City,Shipping_Mode,Warehouse,Carrier,Order_Date,Ship_Date,Expected_Delivery_Date,Actual_Delivery_Date,Penalty_Cost,Extra_Logistics_Cost,Warehouse_Processing_Time,Warehouse_Delay_Flag,Warehouse_Efficiency_Score,Inventory_Availability,Carrier_Rating,Transit_Time,Distance_KM,Route_Type,Shipping_Priority,Order_Priority,Customer_Type,SLA_Commitment_Days,Order_Year,Order_Month,Order_Week,Day_of_Week,Season,Delay_Reason,Risk_Level,Disruption_Flag,Weather_Impact_Flag,Customer_Satisfaction_Score,Return_Flag,Complaint_Flag
ORD110782,Headphones,Accessories,2,6.53,68.69,North America,USA,Berlin,Air,WH2,DHL,3/27/2023,3/31/2023,4/9/2023,4/4/2023,0,6.27,2,1,77.56,In Stock,4,4,3604,International,High,High,Premium,4,2023,3,13,Monday,Peak,Carrier,High,0,1,1.14,0,1
ORD110783,Laptop,Electronics,1,2.44,68.15,North America,USA,New York,Air,WH1,FedEx,12/23/2023,12/27/2023,1/1/2024,1/1/2024,0,6.21,3,1,98.03,Out of Stock,4,5,2971,International,High,Low,Regular,4,2023,12,51,Saturday,Off-season,Weather,Low,0,1,3.38,0,0
ORD110784,Headphones,Electronics,1,5.9,6.4,North America,USA,Chennai,Road,WH1,FedEx,2/4/2023,2/5/2023,2/12/2023,2/7/2023,0,11.26,2,0,90.09,In Stock,5,2,4253,Domestic,Low,High,Premium,6,2023,2,5,Saturday,Peak,Weather,Low,1,0,1.8,1,0
ORD110785,Phone,Accessories,1,0.63,76.76,North America,USA,Chennai,Air,WH3,UPS,4/14/2023,4/18/2023,4/26/2023,4/20/2023,0,2.41,3,0,77.38,In Stock,4,2,1726,International,Medium,Low,Premium,6,2023,4,15,Friday,Peak,Carrier,Medium,1,0,2.02,1,0
ORD110786,Tablet,Accessories,9,9.41,27.91,North America,India,New York,Air,WH2,DHL,12/12/2023,12/14/2023,12/23/2023,12/20/2023,0,13.18,4,0,74.66,In Stock,3,6,4636,Domestic,High,Medium,Premium,7,2023,12,50,Tuesday,Off-season,Warehouse,High,1,0,2.53,0,0
ORD110787,Phone,Electronics,4,0.86,92.61,Asia,Germany,Berlin,Sea,WH2,DHL,7/23/2023,7/24/2023,7/30/2023,8/2/2023,6,15.22,3,0,81.1,Out of Stock,4,9,3386,Domestic,Low,Medium,Regular,9,2023,7,29,Sunday,Peak,Carrier,Medium,0,1,2.21,0,1
ORD110788,Camera,Accessories,9,9.6,18.16,North America,India,Berlin,Sea,WH1,FedEx,2/12/2023,2/13/2023,2/19/2023,2/23/2023,8,5,1,0,98.71,Out of Stock,4,10,2098,Domestic,High,Medium,Regular,4,2023,2,6,Sunday,Off-season,Weather,High,0,0,2.74,0,1
ORD110789,Tablet,Accessories,7,9.71,42.95,Europe,USA,Chennai,Air,WH1,FedEx,7/12/2023,7/15/2023,7/23/2023,7/19/2023,0,17.95,1,0,80.69,Out of Stock,3,4,2981,International,Low,Low,Premium,5,2023,7,28,Wednesday,Off-season,Customs,Medium,1,0,3.51,1,0
ORD110790,Camera,Electronics,7,5.5,34.66,Europe,India,Chennai,Sea,WH3,DHL,10/21/2023,10/25/2023,10/31/2023,11/1/2023,2,15.61,3,0,98.32,In Stock,3,7,282,International,Low,Medium,Premium,3,2023,10,42,Saturday,Off-season,Carrier,Low,1,1,2.51,0,0
ORD110791,Phone,Accessories,2,3.66,51.68,Europe,Germany,Berlin,Sea,WH1,FedEx,10/18/2023,10/19/2023,10/23/2023,10/27/2023,8,18.48,1,0,92.09,Out of Stock,2,8,3883,International,Low,High,Regular,5,2023,10,42,Wednesday,Off-season,Customs,Low,0,0,4.57,0,0
ORD110792,Headphones,Electronics,2,2.26,34.79,North America,USA,Chennai,Air,WH2,UPS,11/22/2023,11/24/2023,12/2/2023,12/3/2023,2,2.84,4,1,85.05,Out of Stock,5,9,3633,International,High,Low,Regular,5,2023,11,47,Wednesday,Off-season,Warehouse,Low,1,0,3.97,0,0
ORD110793,Camera,Accessories,5,2.04,78.27,Europe,USA,Berlin,Air,WH2,DHL,7/3/2023,7/6/2023,7/10/2023,7/13/2023,6,2.64,1,0,75.94,Out of Stock,5,7,3205,Domestic,High,High,Regular,7,2023,7,27,Monday,Off-season,Carrier,Medium,1,0,3.75,1,0
ORD110794,Laptop,Electronics,1,2.76,41.29,North America,Germany,New York,Sea,WH1,DHL,3/15/2023,3/19/2023,3/26/2023,3/24/2023,0,16.22,3,1,74.08,In Stock,2,5,4539,Domestic,Low,Medium,Premium,4,2023,3,11,Wednesday,Peak,Weather,Low,0,0,3.75,1,0
ORD110795,Headphones,Accessories,7,5.02,38.26,Europe,USA,Berlin,Sea,WH3,UPS,9/13/2023,9/15/2023,9/24/2023,9/25/2023,2,15.35,2,0,88.57,Out of Stock,1,10,3795,Domestic,Low,Medium,Regular,9,2023,9,37,Wednesday,Off-season,Weather,High,1,1,1.77,0,0
ORD110796,Headphones,Electronics,7,7.56,97.27,Asia,India,Chennai,Air,WH2,UPS,1/9/2023,1/12/2023,1/18/2023,1/19/2023,2,10.34,4,1,76.32,Out of Stock,2,7,377,Domestic,Low,Medium,Regular,9,2023,1,2,Monday,Peak,Warehouse,High,0,0,2.6,1,1
ORD110797,Phone,Accessories,8,4.29,43.33,North America,Germany,Berlin,Road,WH3,FedEx,2/4/2023,2/8/2023,2/13/2023,2/10/2023,0,18.02,2,0,74.5,In Stock,2,2,4554,International,High,Low,Premium,6,2023,2,5,Saturday,Peak,Weather,High,1,0,3.06,0,0
ORD110798,Phone,Electronics,7,7.92,17.35,Europe,USA,Berlin,Road,WH1,DHL,3/29/2023,3/31/2023,4/5/2023,4/8/2023,6,8.67,1,0,75.56,In Stock,2,8,4302,International,High,Medium,Regular,9,2023,3,13,Wednesday,Peak,Weather,High,1,0,2.26,1,0
ORD110799,Tablet,Accessories,8,5.86,30.46,Europe,USA,Berlin,Air,WH2,DHL,11/3/2023,11/4/2023,11/11/2023,11/9/2023,0,4.01,2,1,97.37,Out of Stock,2,5,4628,Domestic,Medium,High,Premium,3,2023,11,44,Friday,Peak,Warehouse,Medium,1,0,2.01,0,1
ORD110800,Tablet,Electronics,3,0.68,73.72,Europe,Germany,New York,Road,WH2,DHL,7/27/2023,7/28/2023,7/31/2023,8/4/2023,8,7.14,1,0,75.33,Out of Stock,1,7,3673,Domestic,Medium,High,Premium,8,2023,7,30,Thursday,Peak,Warehouse,Medium,1,1,2.3,1,0
ORD110801,Laptop,Accessories,3,1.75,29.88,Europe,USA,Chennai,Sea,WH2,UPS,12/10/2023,12/13/2023,12/21/2023,12/22/2023,2,10.64,1,1,91.73,Out of Stock,1,9,3128,International,Medium,Medium,Premium,4,2023,12,49,Sunday,Off-season,Warehouse,High,1,1,3.5,1,0
ORD110802,Headphones,Electronics,8,5.94,69.65,Asia,India,Chennai,Air,WH2,DHL,4/23/2023,4/25/2023,5/4/2023,5/4/2023,0,9.31,1,1,81.77,In Stock,4,9,608,Domestic,Medium,Low,Regular,5,2023,4,16,Sunday,Peak,Carrier,Low,0,1,1.18,1,0
ORD110803,Laptop,Electronics,9,2.03,91.91,Asia,USA,Berlin,Sea,WH2,DHL,7/21/2023,7/25/2023,8/3/2023,8/3/2023,0,8.02,4,1,71.26,Out of Stock,3,9,99,Domestic,Medium,High,Premium,9,2023,7,29,Friday,Off-season,Customs,High,1,0,4.11,1,1
ORD110804,Laptop,Accessories,4,6.28,40.54,North America,Germany,New York,Air,WH1,UPS,12/18/2023,12/22/2023,12/28/2023,12/28/2023,0,3.26,1,0,92.1,In Stock,2,6,4275,Domestic,Low,Medium,Premium,4,2023,12,51,Monday,Off-season,Carrier,Medium,0,0,4.86,1,1
ORD110805,Phone,Accessories,8,4.73,23.3,Asia,USA,Chennai,Sea,WH1,FedEx,8/31/2023,9/3/2023,9/11/2023,9/13/2023,4,9.13,3,0,98.55,In Stock,2,10,897,International,High,Low,Regular,4,2023,8,35,Thursday,Peak,Customs,Low,1,0,1.75,1,0
ORD110806,Laptop,Electronics,1,7.06,73.1,North America,USA,Berlin,Air,WH2,UPS,4/5/2023,4/6/2023,4/11/2023,4/11/2023,0,7.11,4,1,94.29,Out of Stock,3,5,1707,Domestic,High,Low,Regular,4,2023,4,14,Wednesday,Off-season,Carrier,High,1,1,2.88,1,1
ORD110807,Laptop,Accessories,2,3.27,46.59,North America,USA,Berlin,Road,WH3,FedEx,6/12/2023,6/15/2023,6/18/2023,6/20/2023,4,8.83,2,1,72.27,Out of Stock,4,5,2690,International,Low,Low,Premium,3,2023,6,24,Monday,Peak,Customs,Low,1,0,3.94,1,0
ORD110808,Camera,Electronics,9,8.31,9.38,Asia,Germany,Chennai,Air,WH1,DHL,5/31/2023,6/2/2023,6/11/2023,6/7/2023,0,15.53,3,0,96.61,Out of Stock,3,5,3397,International,Medium,Low,Premium,9,2023,5,22,Wednesday,Off-season,Weather,Low,0,1,2.83,0,1
ORD110809,Tablet,Electronics,2,4.19,59.95,North America,USA,Berlin,Air,WH3,DHL,7/9/2023,7/10/2023,7/18/2023,7/12/2023,0,2.29,3,1,84.84,Out of Stock,4,2,4280,Domestic,High,Medium,Regular,9,2023,7,27,Sunday,Off-season,Weather,Low,0,0,2.3,0,1
ORD110810,Tablet,Electronics,2,8.07,60.14,North America,USA,Chennai,Sea,WH1,DHL,7/7/2023,7/8/2023,7/16/2023,7/12/2023,0,14.9,4,0,93.21,In Stock,2,4,2672,International,High,Low,Premium,6,2023,7,27,Friday,Peak,Weather,High,0,1,4.96,1,0
ORD110811,Headphones,Electronics,8,0.68,69.76,Asia,India,Berlin,Air,WH2,UPS,5/15/2023,5/16/2023,5/20/2023,5/24/2023,8,2.42,2,0,96.7,Out of Stock,1,8,3279,Domestic,Low,Low,Premium,5,2023,5,20,Monday,Off-season,Weather,High,1,0,3.12,0,1
ORD110812,Tablet,Electronics,5,4.23,74.85,Asia,India,Berlin,Air,WH3,DHL,5/5/2023,5/8/2023,5/12/2023,5/11/2023,0,2.04,3,1,87.31,In Stock,5,3,1717,Domestic,High,Low,Premium,9,2023,5,18,Friday,Peak,Warehouse,High,1,1,3.14,0,0
ORD110813,Headphones,Electronics,5,2.59,66.33,Europe,Germany,Chennai,Road,WH3,DHL,3/23/2023,3/24/2023,3/28/2023,4/4/2023,14,14.67,1,1,78.12,Out of Stock,5,11,3095,Domestic,Medium,Low,Regular,4,2023,3,12,Thursday,Off-season,Warehouse,High,1,0,3.45,1,1
ORD110814,Camera,Accessories,6,4.71,37.14,Europe,India,Berlin,Air,WH3,UPS,10/18/2023,10/19/2023,10/24/2023,10/27/2023,6,2.46,2,1,84.93,In Stock,3,8,1331,Domestic,Low,High,Regular,6,2023,10,42,Wednesday,Off-season,Carrier,Low,0,1,2.72,0,1
ORD110815,Tablet,Electronics,8,9.49,84.36,Europe,Germany,Chennai,Road,WH2,FedEx,2/25/2023,2/26/2023,3/5/2023,3/1/2023,0,5.26,1,1,84.23,Out of Stock,5,3,1961,International,Medium,High,Regular,8,2023,2,8,Saturday,Peak,Carrier,Medium,1,1,2.8,1,1
ORD110816,Camera,Electronics,8,2.01,93.85,Asia,Germany,Chennai,Sea,WH2,DHL,9/23/2023,9/27/2023,10/6/2023,10/8/2023,4,11.55,3,1,72.93,Out of Stock,1,11,4889,Domestic,Low,Low,Regular,8,2023,9,38,Saturday,Peak,Warehouse,Low,0,0,1.85,0,1
ORD110817,Tablet,Electronics,9,1.34,33.7,North America,USA,Chennai,Sea,WH1,UPS,1/5/2023,1/6/2023,1/11/2023,1/15/2023,8,7.52,1,1,95.59,Out of Stock,5,9,716,Domestic,Medium,Medium,Regular,9,2023,1,1,Thursday,Off-season,Weather,Medium,0,0,3.43,1,0
ORD110818,Tablet,Electronics,3,1.06,31.77,Asia,India,Chennai,Road,WH2,UPS,7/2/2023,7/5/2023,7/9/2023,7/11/2023,4,7.76,3,1,86.89,In Stock,3,6,1686,Domestic,Low,High,Premium,6,2023,7,26,Sunday,Off-season,Customs,Medium,0,0,2,0,1
ORD110819,Camera,Electronics,9,1.67,53.74,North America,India,New York,Sea,WH1,FedEx,12/13/2023,12/16/2023,12/19/2023,12/25/2023,12,19.05,2,0,76.89,Out of Stock,5,9,3019,International,Low,Low,Regular,9,2023,12,50,Wednesday,Peak,Weather,Medium,1,1,5,0,0
ORD110820,Laptop,Accessories,3,1.09,98.65,North America,India,New York,Road,WH3,DHL,2/3/2023,2/4/2023,2/13/2023,2/8/2023,0,13.67,3,0,79.92,In Stock,1,4,4041,International,Medium,Low,Premium,5,2023,2,5,Friday,Peak,Customs,Medium,1,0,1.55,1,0
ORD110821,Laptop,Accessories,1,7.01,20.52,North America,India,Berlin,Sea,WH1,FedEx,7/9/2023,7/11/2023,7/19/2023,7/18/2023,0,19.73,2,0,72.9,Out of Stock,1,7,1684,Domestic,Medium,Medium,Regular,4,2023,7,27,Sunday,Peak,Weather,Low,1,1,1.65,0,1
ORD110822,Laptop,Electronics,5,1.62,52.02,Asia,India,New York,Sea,WH1,DHL,8/21/2023,8/25/2023,9/1/2023,9/4/2023,6,4.91,1,0,95.64,In Stock,3,10,2011,Domestic,High,Low,Regular,9,2023,8,34,Monday,Off-season,Customs,High,0,1,2.11,0,1
ORD110823,Laptop,Electronics,7,2.38,23.45,Europe,USA,New York,Sea,WH3,DHL,5/13/2023,5/14/2023,5/20/2023,5/20/2023,0,5.47,3,0,90.3,Out of Stock,1,6,4166,International,Medium,Medium,Premium,6,2023,5,19,Saturday,Peak,Warehouse,High,0,1,4.34,1,1
ORD110824,Tablet,Electronics,3,6.63,43.94,North America,India,New York,Air,WH2,FedEx,1/27/2023,1/28/2023,2/4/2023,2/3/2023,0,8.29,3,1,85.09,Out of Stock,2,6,4967,International,Low,Low,Premium,7,2023,1,4,Friday,Off-season,Customs,Medium,0,0,2.57,0,0
ORD110825,Phone,Accessories,9,4.74,40.99,Europe,USA,Chennai,Air,WH3,DHL,12/16/2023,12/18/2023,12/27/2023,12/21/2023,0,3.97,3,1,80.85,Out of Stock,4,3,3208,International,Low,Low,Regular,8,2023,12,50,Saturday,Peak,Warehouse,High,0,1,2.82,1,0
ORD110826,Camera,Accessories,1,1.02,59.23,Europe,USA,Chennai,Sea,WH1,UPS,2/25/2023,3/1/2023,3/4/2023,3/4/2023,0,12.52,2,0,75.9,Out of Stock,4,3,2674,Domestic,Low,High,Premium,8,2023,2,8,Saturday,Peak,Customs,Medium,0,0,2.27,0,0
ORD110827,Phone,Electronics,6,9.72,8.29,Europe,India,New York,Air,WH2,FedEx,11/15/2023,11/17/2023,11/26/2023,11/20/2023,0,8.55,1,0,94.67,Out of Stock,4,3,4866,Domestic,High,Medium,Premium,3,2023,11,46,Wednesday,Off-season,Carrier,High,1,0,3.98,1,1
ORD110828,Phone,Accessories,6,6.2,81.69,Europe,Germany,New York,Air,WH1,DHL,3/22/2023,3/24/2023,3/29/2023,3/27/2023,0,18.44,1,1,81.56,In Stock,1,3,411,International,High,Low,Premium,9,2023,3,12,Wednesday,Off-season,Carrier,Low,1,1,4.63,1,1
ORD110829,Headphones,Electronics,8,6.33,72.39,Europe,Germany,Berlin,Sea,WH2,UPS,4/18/2023,4/21/2023,4/25/2023,4/30/2023,10,12.46,3,1,85.13,Out of Stock,4,9,2454,International,High,High,Premium,9,2023,4,16,Tuesday,Peak,Warehouse,Medium,0,1,2.22,0,1
ORD110830,Laptop,Electronics,3,8.6,99.98,North America,India,Chennai,Sea,WH2,DHL,4/2/2023,4/4/2023,4/12/2023,4/8/2023,0,1.1,3,1,73.89,In Stock,3,4,3926,International,Low,Low,Regular,9,2023,4,13,Sunday,Off-season,Carrier,Low,1,0,4.98,0,0
ORD110831,Tablet,Accessories,5,9.14,29.3,North America,Germany,Berlin,Air,WH1,UPS,12/13/2023,12/14/2023,12/21/2023,12/23/2023,4,10.95,3,1,87.93,Out of Stock,1,9,847,International,Medium,Low,Regular,3,2023,12,50,Wednesday,Off-season,Carrier,High,0,0,2.2,0,0
ORD110832,Laptop,Accessories,5,1.04,87.44,North America,Germany,New York,Road,WH2,UPS,2/5/2023,2/8/2023,2/17/2023,2/15/2023,0,1.9,2,1,70.21,Out of Stock,2,7,1244,International,High,High,Premium,6,2023,2,5,Sunday,Peak,Warehouse,Low,0,0,3.99,1,1
ORD110833,Laptop,Accessories,8,1.15,62.98,Asia,USA,Chennai,Sea,WH1,DHL,6/21/2023,6/22/2023,6/29/2023,6/25/2023,0,14.84,4,0,86.08,In Stock,5,3,398,International,High,Low,Premium,5,2023,6,25,Wednesday,Off-season,Carrier,High,1,1,4.31,1,1
ORD110834,Phone,Accessories,7,7.88,26.94,Asia,India,Chennai,Road,WH1,DHL,5/26/2023,5/28/2023,6/1/2023,6/3/2023,4,14.03,1,1,95.12,Out of Stock,2,6,1978,International,Low,Medium,Premium,8,2023,5,21,Friday,Off-season,Carrier,High,0,1,2.76,0,0
ORD110835,Headphones,Accessories,3,7.11,33.09,Asia,India,New York,Air,WH3,UPS,10/12/2023,10/16/2023,10/23/2023,10/25/2023,4,10.85,3,0,74.28,Out of Stock,2,9,2621,Domestic,Low,Medium,Regular,6,2023,10,41,Thursday,Peak,Warehouse,Low,1,0,4.45,1,1
ORD110836,Laptop,Electronics,7,2.56,6.94,Europe,USA,Chennai,Sea,WH3,FedEx,9/30/2023,10/1/2023,10/4/2023,10/3/2023,0,7.39,1,0,75.59,Out of Stock,2,2,1852,Domestic,High,Medium,Regular,5,2023,9,39,Saturday,Off-season,Carrier,Medium,0,0,4.68,1,1
ORD110837,Camera,Accessories,8,3.55,37.64,North America,India,Chennai,Road,WH2,DHL,6/8/2023,6/10/2023,6/14/2023,6/14/2023,0,10.18,2,0,86.77,In Stock,5,4,3862,International,Low,Low,Premium,7,2023,6,23,Thursday,Peak,Customs,High,1,1,3.04,0,1
ORD110838,Camera,Electronics,5,6.3,90.44,Europe,USA,New York,Road,WH3,UPS,6/3/2023,6/6/2023,6/14/2023,6/12/2023,0,18.13,2,0,92.29,In Stock,1,6,4185,Domestic,High,Medium,Regular,5,2023,6,22,Saturday,Off-season,Customs,Medium,0,0,2.01,1,1
ORD110839,Laptop,Accessories,5,8,12.15,Asia,Germany,Berlin,Road,WH1,DHL,8/24/2023,8/27/2023,8/30/2023,9/1/2023,4,2.87,2,1,72.3,Out of Stock,5,5,62,Domestic,Low,High,Regular,3,2023,8,34,Thursday,Off-season,Carrier,Medium,0,0,4.96,0,1
ORD110840,Phone,Electronics,1,6.23,93.17,Europe,Germany,Chennai,Road,WH2,FedEx,1/7/2023,1/9/2023,1/18/2023,1/15/2023,0,6.13,4,0,86.43,Out of Stock,1,6,4503,Domestic,Low,High,Regular,9,2023,1,1,Saturday,Peak,Weather,Low,0,0,2.32,1,1
ORD110841,Phone,Accessories,8,8.02,41.06,Europe,USA,Berlin,Air,WH3,UPS,4/8/2023,4/9/2023,4/18/2023,4/12/2023,0,13.74,4,0,71.32,In Stock,3,3,449,International,Low,High,Premium,7,2023,4,14,Saturday,Peak,Warehouse,High,1,0,4.22,1,0
ORD110842,Tablet,Accessories,6,2.67,75.38,Europe,India,New York,Sea,WH2,DHL,10/2/2023,10/4/2023,10/11/2023,10/12/2023,2,6.56,3,1,82.58,Out of Stock,5,8,3804,Domestic,Medium,High,Premium,3,2023,10,40,Monday,Peak,Warehouse,Medium,0,0,3.84,1,1
ORD110843,Headphones,Electronics,6,3.65,67.56,Asia,India,Berlin,Sea,WH3,UPS,4/23/2023,4/24/2023,4/27/2023,5/3/2023,12,12.06,1,0,83.35,Out of Stock,4,9,2925,Domestic,High,High,Regular,7,2023,4,16,Sunday,Off-season,Carrier,Medium,1,1,2.58,0,0
ORD110844,Phone,Accessories,5,1.47,68.89,Europe,Germany,Berlin,Sea,WH2,FedEx,12/6/2023,12/10/2023,12/14/2023,12/14/2023,0,11.88,1,0,83.89,In Stock,3,4,1176,International,Low,Medium,Premium,3,2023,12,49,Wednesday,Off-season,Weather,High,1,0,4.09,0,0
ORD110845,Tablet,Electronics,5,9.86,57.09,North America,India,New York,Sea,WH3,FedEx,4/23/2023,4/25/2023,4/30/2023,4/30/2023,0,6.34,4,1,70.55,In Stock,4,5,1897,Domestic,Medium,High,Regular,4,2023,4,16,Sunday,Peak,Warehouse,Medium,1,1,4.33,1,0
ORD110846,Camera,Accessories,3,8.19,49.11,Europe,USA,Berlin,Sea,WH3,FedEx,11/29/2023,11/30/2023,12/5/2023,12/2/2023,0,3.05,2,1,72.22,In Stock,3,2,683,International,Low,High,Regular,3,2023,11,48,Wednesday,Off-season,Weather,High,1,0,4.08,0,1
ORD110847,Camera,Electronics,3,7.3,93.19,Europe,India,Chennai,Sea,WH2,FedEx,7/20/2023,7/24/2023,7/31/2023,7/30/2023,0,15.64,2,0,94.92,In Stock,5,6,3581,Domestic,Medium,Low,Premium,7,2023,7,29,Thursday,Peak,Carrier,Low,0,1,3.41,0,1
ORD110848,Camera,Electronics,2,2.35,69.6,Asia,USA,Chennai,Road,WH3,DHL,1/11/2023,1/14/2023,1/22/2023,1/17/2023,0,4.61,1,0,99.25,In Stock,4,3,3729,International,Medium,Medium,Premium,8,2023,1,2,Wednesday,Off-season,Customs,High,0,0,4.92,0,0
ORD110849,Laptop,Accessories,9,7.14,63.39,Europe,Germany,New York,Air,WH1,UPS,5/17/2023,5/21/2023,5/30/2023,5/25/2023,0,7.07,4,0,77.91,In Stock,4,4,211,Domestic,Low,Low,Regular,7,2023,5,20,Wednesday,Off-season,Carrier,Low,0,0,3.26,0,1
ORD110850,Headphones,Accessories,8,8.69,44.73,North America,India,Chennai,Air,WH3,DHL,7/8/2023,7/9/2023,7/13/2023,7/20/2023,14,15,2,0,89.84,Out of Stock,5,11,3082,International,Medium,Low,Premium,3,2023,7,27,Saturday,Off-season,Warehouse,Low,1,0,1.5,0,0
ORD110851,Tablet,Accessories,3,8.2,26.38,North America,Germany,New York,Air,WH2,FedEx,8/15/2023,8/16/2023,8/24/2023,8/25/2023,2,2.99,1,0,71.8,In Stock,3,9,1883,International,Low,High,Premium,6,2023,8,33,Tuesday,Peak,Customs,Medium,1,0,1.1,0,0
ORD110852,Headphones,Accessories,5,7.67,5.17,Asia,Germany,New York,Sea,WH2,UPS,8/4/2023,8/5/2023,8/8/2023,8/16/2023,16,8.06,1,0,82.88,Out of Stock,3,11,1023,Domestic,Low,High,Premium,9,2023,8,31,Friday,Off-season,Warehouse,Medium,0,1,1.43,1,0
ORD110853,Laptop,Accessories,5,4.18,98.17,Asia,India,Chennai,Sea,WH1,UPS,5/29/2023,5/31/2023,6/6/2023,6/3/2023,0,8.12,1,0,79.7,Out of Stock,2,3,1898,International,Medium,Medium,Premium,8,2023,5,22,Monday,Off-season,Warehouse,Low,1,1,3.14,1,1
ORD110854,Tablet,Electronics,8,7.79,76.86,Europe,Germany,Berlin,Air,WH3,DHL,5/9/2023,5/10/2023,5/17/2023,5/14/2023,0,1.96,4,1,88.86,Out of Stock,2,4,3535,Domestic,High,Low,Premium,9,2023,5,19,Tuesday,Peak,Weather,Medium,0,1,2.02,1,1
ORD110855,Tablet,Accessories,6,5.1,99.43,Europe,Germany,Chennai,Sea,WH3,DHL,3/29/2023,3/31/2023,4/5/2023,4/2/2023,0,18.89,3,1,92.98,Out of Stock,1,2,2317,International,High,Low,Regular,4,2023,3,13,Wednesday,Peak,Weather,Low,1,1,4.38,1,0
ORD110856,Phone,Accessories,7,4.34,78.17,Europe,USA,Berlin,Air,WH2,DHL,1/23/2023,1/27/2023,1/31/2023,2/2/2023,4,7.09,3,0,75.51,In Stock,2,6,847,Domestic,Low,High,Premium,8,2023,1,4,Monday,Off-season,Weather,Medium,0,0,4.79,0,1
ORD110857,Headphones,Electronics,5,9.67,9.32,Europe,Germany,Chennai,Air,WH3,UPS,12/26/2023,12/30/2023,1/4/2024,1/7/2024,6,15.07,3,0,90.51,Out of Stock,3,8,1582,Domestic,High,Medium,Regular,4,2023,12,52,Tuesday,Off-season,Warehouse,High,1,1,1.43,0,0
ORD110858,Headphones,Electronics,1,1.89,47.19,Europe,India,Berlin,Sea,WH2,DHL,12/17/2023,12/18/2023,12/25/2023,12/24/2023,0,4.33,3,0,97.96,In Stock,2,6,4423,International,Low,Medium,Regular,9,2023,12,50,Sunday,Off-season,Customs,Low,0,1,4.92,1,1
ORD110859,Phone,Accessories,8,8.71,16.09,Europe,India,Berlin,Sea,WH1,UPS,3/1/2023,3/5/2023,3/9/2023,3/12/2023,6,16.22,1,1,93.51,In Stock,1,7,4683,International,Low,Medium,Regular,8,2023,3,9,Wednesday,Off-season,Weather,Medium,0,1,3.68,1,0
ORD110860,Camera,Electronics,4,3.56,81.12,Europe,Germany,New York,Road,WH3,FedEx,9/18/2023,9/21/2023,9/26/2023,9/28/2023,4,6.59,3,1,93.82,In Stock,5,7,1871,Domestic,Low,High,Regular,6,2023,9,38,Monday,Peak,Carrier,Low,1,1,3.68,1,1
ORD110861,Laptop,Accessories,5,5.41,22.67,North America,USA,Berlin,Air,WH3,DHL,8/24/2023,8/26/2023,8/30/2023,8/29/2023,0,9.46,2,0,75.17,Out of Stock,5,3,2670,International,Medium,Low,Regular,9,2023,8,34,Thursday,Off-season,Warehouse,Medium,0,1,3.02,0,1
ORD110862,Headphones,Electronics,1,3.95,67.48,North America,Germany,Chennai,Road,WH1,FedEx,10/26/2023,10/28/2023,11/6/2023,11/1/2023,0,4.93,2,1,95.58,Out of Stock,5,4,2508,Domestic,High,Low,Premium,3,2023,10,43,Thursday,Peak,Weather,Low,0,0,3.34,1,1
ORD110863,Phone,Electronics,3,5.28,67.56,Asia,Germany,New York,Air,WH1,DHL,7/7/2023,7/11/2023,7/16/2023,7/13/2023,0,18.69,2,0,73.11,In Stock,1,2,654,International,High,Medium,Regular,5,2023,7,27,Friday,Peak,Carrier,Low,1,1,3.45,0,0
ORD110864,Tablet,Electronics,2,8.27,65.69,Asia,Germany,Berlin,Air,WH1,FedEx,3/3/2023,3/7/2023,3/15/2023,3/15/2023,0,3.28,4,0,86.79,In Stock,1,8,4040,International,High,Medium,Premium,9,2023,3,9,Friday,Off-season,Customs,Medium,0,1,4.92,0,0
ORD110865,Phone,Accessories,2,2.24,88.44,Asia,USA,Chennai,Road,WH3,DHL,8/9/2023,8/12/2023,8/16/2023,8/20/2023,8,14.67,1,1,78.77,Out of Stock,4,8,597,Domestic,Medium,High,Regular,5,2023,8,32,Wednesday,Off-season,Weather,Medium,1,1,1.34,1,1
ORD110866,Camera,Electronics,1,7.67,73.95,Europe,USA,Berlin,Air,WH1,UPS,2/28/2023,3/4/2023,3/12/2023,3/6/2023,0,17.65,3,0,86.33,In Stock,4,2,2307,Domestic,High,Medium,Premium,4,2023,2,9,Tuesday,Off-season,Customs,Medium,0,1,1.69,0,1
ORD110867,Laptop,Accessories,6,4.74,36.11,North America,USA,Chennai,Road,WH3,FedEx,6/26/2023,6/29/2023,7/5/2023,7/7/2023,4,13.4,1,1,99.69,Out of Stock,3,8,3397,International,Medium,Low,Premium,3,2023,6,26,Monday,Off-season,Weather,High,1,0,3.5,1,0
ORD110868,Camera,Accessories,8,9.38,34.91,Europe,India,New York,Air,WH2,DHL,1/9/2023,1/13/2023,1/16/2023,1/20/2023,8,15.51,1,0,94.92,Out of Stock,4,7,4426,International,High,Low,Premium,9,2023,1,2,Monday,Peak,Customs,Low,0,1,4.5,0,1
ORD110869,Tablet,Accessories,3,5.7,7.12,Europe,Germany,Berlin,Road,WH1,FedEx,1/29/2023,2/1/2023,2/10/2023,2/3/2023,0,14.29,1,1,70.94,Out of Stock,1,2,709,International,Low,Medium,Premium,6,2023,1,4,Sunday,Off-season,Customs,High,1,1,2.93,0,1
